(2510, '2021:08:12:13:44:13', '2021:08:12:13:44:13', 'L')
(4460, '2021:08:17:11:50:49', '2021:08:17:11:50:49', 'L')
(4463, '2021:08:17:11:50:49', '2021:08:17:11:50:49', 'L')
(4466, '2021:08:17:11:50:49', '2021:08:17:11:50:49', 'R')
(4468, '2021:08:17:11:50:49', '2021:08:17:11:50:49', 'L')
(4477, '2021:08:17:11:50:49', '2021:08:17:11:50:49', 'L')
(4481, '2021:08:17:11:50:49', '2021:08:17:11:50:49', 'L')
(4482, '2021:08:17:11:50:49', '2021:08:17:11:50:49', 'L')
(4484, '2021:08:17:11:50:49', '2021:08:17:11:50:49', 'R')
(4490, '2021:08:17:11:50:49', '2021:08:17:11:50:49', 'R')
(4492, '2021:08:17:11:50:49', '2021:08:17:11:50:49', 'L')
(4495, '2021:08:17:11:50:49', '2021:08:17:11:50:49', 'R')
(4498, '2021:08:17:11:50:49', '2021:08:17:11:50:49', 'R')
(4500, '2021:08:17:11:50:49', '2021:08:17:11:50:49', 'L')
(4804, '2021:08:17:15:30:02', '2021:08:17:15:30:02', 'L')
(4807, '2021:08:17:15:30:02', '2021:08:17:15:30:02', 'L')
(4829, '2021:08:17:15:30:02', '2021:08:17:15:30:02', 'R')
(4832, '2021:08:17:15:30:02', '2021:08:17:15:30:02', 'L')
(4836, '2021:08:17:15:30:02', '2021:08:17:15:30:02', 'R')
(4842, '2021:08:17:15:30:02', '2021:08:17:15:30:02', 'R')
(4848, '2021:08:17:15:30:02', '2021:08:17:15:30:02', 'R')
(4850, '2021:08:17:15:30:02', '2021:08:17:15:30:02', 'L')
(4854, '2021:08:17:15:30:02', '2021:08:17:15:30:02', 'L')
(4861, '2021:08:17:15:30:02', '2021:08:17:15:30:02', 'L')
(4862, '2021:08:17:15:30:02', '2021:08:17:15:30:02', 'L')
(4863, '2021:08:17:15:30:02', '2021:08:17:15:30:02', 'R')
(4867, '2021:08:17:15:30:02', '2021:08:17:15:30:02', 'R')
(4868, '2021:08:17:15:30:02', '2021:08:17:15:30:02', 'R')
(4870, '2021:08:17:15:30:02', '2021:08:17:15:30:02', 'R')
(4875, '2021:08:17:15:30:02', '2021:08:17:15:30:02', 'R')
(3711, '2021:08:13:16:41:03', '2021:08:13:16:41:03', 'R')
(3718, '2021:08:13:16:41:03', '2021:08:13:16:41:03', 'R')
(3720, '2021:08:13:16:41:03', '2021:08:13:16:41:03', 'L')
(3723, '2021:08:13:16:41:03', '2021:08:13:16:41:03', 'R')
(3724, '2021:08:13:16:41:03', '2021:08:13:16:41:03', 'R')
(3729, '2021:08:13:16:41:03', '2021:08:13:16:41:03', 'R')
(3736, '2021:08:13:16:41:03', '2021:08:13:16:41:03', 'R')
(3763, '2021:08:13:16:41:04', '2021:08:13:16:41:04', 'R')
(3770, '2021:08:13:16:41:04', '2021:08:13:16:41:04', 'R')
(3776, '2021:08:13:16:41:04', '2021:08:13:16:41:04', 'R')
(3784, '2021:08:13:16:41:04', '2021:08:13:16:41:04', 'R')
(3785, '2021:08:13:16:41:04', '2021:08:13:16:41:04', 'L')
(3790, '2021:08:13:16:41:04', '2021:08:13:16:41:04', 'L')
(3793, '2021:08:13:16:41:04', '2021:08:13:16:41:04', 'R')
(3795, '2021:08:13:16:41:04', '2021:08:13:16:41:04', 'L')
(3805, '2021:08:13:16:57:09', '2021:08:13:16:57:09', 'L')
(3807, '2021:08:13:16:57:09', '2021:08:13:16:57:09', 'L')
(3809, '2021:08:13:16:57:09', '2021:08:13:16:57:09', 'R')
(3811, '2021:08:13:16:57:09', '2021:08:13:16:57:09', 'L')
(3812, '2021:08:13:16:57:09', '2021:08:13:16:57:09', 'R')
(3815, '2021:08:13:16:57:09', '2021:08:13:16:57:09', 'L')
(3818, '2021:08:13:16:57:09', '2021:08:13:16:57:09', 'L')
(3822, '2021:08:13:16:57:09', '2021:08:13:16:57:09', 'L')
(3835, '2021:08:13:16:57:09', '2021:08:13:16:57:09', 'R')
(3842, '2021:08:13:16:57:09', '2021:08:13:16:57:09', 'L')
(3849, '2021:08:13:16:57:09', '2021:08:13:16:57:09', 'R')
(3854, '2021:08:13:16:57:09', '2021:08:13:16:57:09', 'R')
(3855, '2021:08:13:16:57:09', '2021:08:13:16:57:09', 'R')
(3856, '2021:08:13:16:57:09', '2021:08:13:16:57:09', 'R')
(3864, '2021:08:13:16:57:09', '2021:08:13:16:57:09', 'L')
(3870, '2021:08:13:16:57:09', '2021:08:13:16:57:09', 'R')
(3872, '2021:08:13:16:57:09', '2021:08:13:16:57:09', 'L')
(3874, '2021:08:13:16:57:09', '2021:08:13:16:57:09', 'L')
(3875, '2021:08:13:16:57:09', '2021:08:13:16:57:09', 'R')
(3879, '2021:08:13:16:57:09', '2021:08:13:16:57:09', 'L')
(3884, '2021:08:13:16:57:10', '2021:08:13:16:57:10', 'L')
(3886, '2021:08:13:16:57:10', '2021:08:13:16:57:10', 'L')
(3892, '2021:08:13:16:57:10', '2021:08:13:16:57:10', 'L')
(3894, '2021:08:13:16:57:10', '2021:08:13:16:57:10', 'R')
(3898, '2021:08:13:16:57:10', '2021:08:13:16:57:10', 'R')
(3899, '2021:08:13:16:57:10', '2021:08:13:16:57:10', 'R')
(4512, '2021:08:17:13:11:34', '2021:08:17:13:11:34', 'R')
(4520, '2021:08:17:13:11:34', '2021:08:17:13:11:34', 'R')
(4528, '2021:08:17:13:11:34', '2021:08:17:13:11:34', 'L')
(4529, '2021:08:17:13:11:34', '2021:08:17:13:11:34', 'R')
(4532, '2021:08:17:13:11:34', '2021:08:17:13:11:34', 'R')
(4535, '2021:08:17:13:11:34', '2021:08:17:13:11:34', 'L')
(4539, '2021:08:17:13:11:35', '2021:08:17:13:11:35', 'R')
(4541, '2021:08:17:13:11:35', '2021:08:17:13:11:35', 'L')
(4543, '2021:08:17:13:11:35', '2021:08:17:13:11:35', 'L')
(4544, '2021:08:17:13:11:35', '2021:08:17:13:11:35', 'R')
(4550, '2021:08:17:13:11:35', '2021:08:17:13:11:35', 'R')
(4556, '2021:08:17:13:11:35', '2021:08:17:13:11:35', 'L')
(4560, '2021:08:17:13:11:35', '2021:08:17:13:11:35', 'R')
(4561, '2021:08:17:13:11:35', '2021:08:17:13:11:35', 'L')
(4564, '2021:08:17:13:11:35', '2021:08:17:13:11:35', 'R')
(3708, '2021:08:13:16:41:03', '2021:08:13:16:41:03', 'R')
(3710, '2021:08:13:16:41:03', '2021:08:13:16:41:03', 'L')
(4566, '2021:08:17:13:11:35', '2021:08:17:13:11:35', 'R')
(4567, '2021:08:17:13:11:35', '2021:08:17:13:11:35', 'L')
(4577, '2021:08:17:13:11:35', '2021:08:17:13:11:35', 'L')
(4578, '2021:08:17:13:11:35', '2021:08:17:13:11:35', 'R')
(4579, '2021:08:17:13:11:35', '2021:08:17:13:11:35', 'R')
(4584, '2021:08:17:13:11:35', '2021:08:17:13:11:35', 'L')
(4588, '2021:08:17:13:11:35', '2021:08:17:13:11:35', 'L')
(4593, '2021:08:17:13:11:35', '2021:08:17:13:11:35', 'L')
(4707, '2021:08:17:14:35:29', '2021:08:17:14:35:29', 'L')
(4708, '2021:08:17:14:35:29', '2021:08:17:14:35:29', 'R')
(4709, '2021:08:17:14:35:29', '2021:08:17:14:35:29', 'R')
(4711, '2021:08:17:14:35:29', '2021:08:17:14:35:29', 'L')
(4714, '2021:08:17:14:35:30', '2021:08:17:14:35:30', 'L')
(4718, '2021:08:17:14:35:30', '2021:08:17:14:35:30', 'R')
(4719, '2021:08:17:14:35:30', '2021:08:17:14:35:30', 'L')
(4721, '2021:08:17:14:35:30', '2021:08:17:14:35:30', 'R')
(4724, '2021:08:17:14:35:30', '2021:08:17:14:35:30', 'R')
(4725, '2021:08:17:14:35:30', '2021:08:17:14:35:30', 'R')
(4727, '2021:08:17:14:35:30', '2021:08:17:14:35:30', 'R')
(4732, '2021:08:17:14:35:30', '2021:08:17:14:35:30', 'L')
(4733, '2021:08:17:14:35:30', '2021:08:17:14:35:30', 'R')
(4736, '2021:08:17:14:35:30', '2021:08:17:14:35:30', 'R')
(4742, '2021:08:17:14:35:30', '2021:08:17:14:35:30', 'R')
(4745, '2021:08:17:14:35:30', '2021:08:17:14:35:30', 'R')
(4751, '2021:08:17:14:35:30', '2021:08:17:14:35:30', 'L')
(4759, '2021:08:17:14:35:30', '2021:08:17:14:35:30', 'L')
(4763, '2021:08:17:14:35:30', '2021:08:17:14:35:30', 'L')
(4772, '2021:08:17:14:35:30', '2021:08:17:14:35:30', 'L')
(4777, '2021:08:17:14:35:30', '2021:08:17:14:35:30', 'L')
(4784, '2021:08:17:14:35:30', '2021:08:17:14:35:30', 'L')
(4790, '2021:08:17:14:35:30', '2021:08:17:14:35:30', 'R')
(4791, '2021:08:17:14:35:30', '2021:08:17:14:35:30', 'L')
(4797, '2021:08:17:14:35:30', '2021:08:17:14:35:30', 'R')
(4798, '2021:08:17:14:35:30', '2021:08:17:14:35:30', 'L')
(4876, '2021:08:17:15:30:02', '2021:08:17:15:30:02', 'L')
(4878, '2021:08:17:15:30:02', '2021:08:17:15:30:02', 'L')
(4881, '2021:08:17:15:30:02', '2021:08:17:15:30:02', 'L')
(4882, '2021:08:17:15:30:02', '2021:08:17:15:30:02', 'L')
(4885, '2021:08:17:15:30:02', '2021:08:17:15:30:02', 'R')
(4886, '2021:08:17:15:30:02', '2021:08:17:15:30:02', 'R')
(4889, '2021:08:17:15:30:02', '2021:08:17:15:30:02', 'R')
(4895, '2021:08:17:15:30:02', '2021:08:17:15:30:02', 'R')
(4898, '2021:08:17:15:30:02', '2021:08:17:15:30:02', 'L')
(5005, '2021:08:17:15:39:01', '2021:08:17:15:39:01', 'R')
(5014, '2021:08:17:15:39:01', '2021:08:17:15:39:01', 'R')
(5018, '2021:08:17:15:39:01', '2021:08:17:15:39:01', 'L')
(5021, '2021:08:17:15:39:01', '2021:08:17:15:39:01', 'L')
(5022, '2021:08:17:15:39:01', '2021:08:17:15:39:01', 'R')
(5025, '2021:08:17:15:39:01', '2021:08:17:15:39:01', 'L')
(5028, '2021:08:17:15:39:01', '2021:08:17:15:39:01', 'L')
(5033, '2021:08:17:15:39:01', '2021:08:17:15:39:01', 'R')
(5034, '2021:08:17:15:39:01', '2021:08:17:15:39:01', 'L')
(5039, '2021:08:17:15:39:01', '2021:08:17:15:39:01', 'L')
(5043, '2021:08:17:15:39:01', '2021:08:17:15:39:01', 'R')
(5045, '2021:08:17:15:39:01', '2021:08:17:15:39:01', 'L')
(5051, '2021:08:17:15:39:01', '2021:08:17:15:39:01', 'R')
(5055, '2021:08:17:15:39:01', '2021:08:17:15:39:01', 'R')
(5066, '2021:08:17:15:39:01', '2021:08:17:15:39:01', 'L')
(5074, '2021:08:17:15:39:01', '2021:08:17:15:39:01', 'L')
(5076, '2021:08:17:15:39:01', '2021:08:17:15:39:01', 'R')
(5079, '2021:08:17:15:39:01', '2021:08:17:15:39:01', 'R')
(5085, '2021:08:17:15:39:01', '2021:08:17:15:39:01', 'R')
(5091, '2021:08:17:15:39:01', '2021:08:17:15:39:01', 'R')
(5092, '2021:08:17:15:39:01', '2021:08:17:15:39:01', 'R')
(5098, '2021:08:17:15:39:01', '2021:08:17:15:39:01', 'R')
(5099, '2021:08:17:15:39:01', '2021:08:17:15:39:01', 'R')
(5105, '2021:08:17:15:39:25', '2021:08:17:15:39:25', 'L')
(5108, '2021:08:17:15:39:25', '2021:08:17:15:39:25', 'R')
(5118, '2021:08:17:15:39:25', '2021:08:17:15:39:25', 'R')
(5121, '2021:08:17:15:39:25', '2021:08:17:15:39:25', 'R')
(5122, '2021:08:17:15:39:25', '2021:08:17:15:39:25', 'L')
(5129, '2021:08:17:15:39:25', '2021:08:17:15:39:25', 'R')
(5137, '2021:08:17:15:39:25', '2021:08:17:15:39:25', 'L')
(5143, '2021:08:17:15:39:25', '2021:08:17:15:39:25', 'R')
(5146, '2021:08:17:15:39:25', '2021:08:17:15:39:25', 'R')
(5155, '2021:08:17:15:39:25', '2021:08:17:15:39:25', 'R')
(5156, '2021:08:17:15:39:25', '2021:08:17:15:39:25', 'L')
(5158, '2021:08:17:15:39:25', '2021:08:17:15:39:25', 'L')
(5168, '2021:08:17:15:39:25', '2021:08:17:15:39:25', 'R')
(5172, '2021:08:17:15:39:25', '2021:08:17:15:39:25', 'L')
(5178, '2021:08:17:15:39:25', '2021:08:17:15:39:25', 'L')
(5179, '2021:08:17:15:39:25', '2021:08:17:15:39:25', 'L')
(5187, '2021:08:17:15:39:25', '2021:08:17:15:39:25', 'R')
(5188, '2021:08:17:15:39:25', '2021:08:17:15:39:25', 'R')
(2613, '2021:08:12:14:02:06', '2021:08:12:14:02:06', 'R')
(2616, '2021:08:12:14:02:06', '2021:08:12:14:02:06', 'L')
(2617, '2021:08:12:14:02:06', '2021:08:12:14:02:06', 'R')
(2635, '2021:08:12:14:02:06', '2021:08:12:14:02:06', 'R')
(2642, '2021:08:12:14:02:06', '2021:08:12:14:02:06', 'R')
(2646, '2021:08:12:14:02:06', '2021:08:12:14:02:06', 'R')
(2654, '2021:08:12:14:02:06', '2021:08:12:14:02:06', 'L')
(2661, '2021:08:12:14:02:06', '2021:08:12:14:02:06', 'L')
(2666, '2021:08:12:14:02:06', '2021:08:12:14:02:06', 'L')
(2667, '2021:08:12:14:02:06', '2021:08:12:14:02:06', 'R')
(2669, '2021:08:12:14:02:06', '2021:08:12:14:02:06', 'R')
(2676, '2021:08:12:14:02:06', '2021:08:12:14:02:06', 'R')
(2678, '2021:08:12:14:02:06', '2021:08:12:14:02:06', 'L')
(2680, '2021:08:12:14:02:06', '2021:08:12:14:02:06', 'R')
(2684, '2021:08:12:14:02:06', '2021:08:12:14:02:06', 'R')
(2690, '2021:08:12:14:02:06', '2021:08:12:14:02:06', 'R')
(2692, '2021:08:12:14:02:06', '2021:08:12:14:02:06', 'R')
(2694, '2021:08:12:14:02:06', '2021:08:12:14:02:06', 'L')
(2697, '2021:08:12:14:02:06', '2021:08:12:14:02:06', 'L')
(3002, '2021:08:12:16:49:28', '2021:08:12:16:49:28', 'L')
(3004, '2021:08:12:16:49:28', '2021:08:12:16:49:28', 'R')
(3005, '2021:08:12:16:49:28', '2021:08:12:16:49:28', 'L')
(3006, '2021:08:12:16:49:28', '2021:08:12:16:49:28', 'R')
(3009, '2021:08:12:16:49:28', '2021:08:12:16:49:28', 'L')
(3020, '2021:08:12:16:49:28', '2021:08:12:16:49:28', 'L')
(3028, '2021:08:12:16:49:28', '2021:08:12:16:49:28', 'R')
(3029, '2021:08:12:16:49:28', '2021:08:12:16:49:28', 'L')
(3032, '2021:08:12:16:49:28', '2021:08:12:16:49:28', 'L')
(3038, '2021:08:12:16:49:28', '2021:08:12:16:49:28', 'L')
(3039, '2021:08:12:16:49:28', '2021:08:12:16:49:28', 'R')
(3045, '2021:08:12:16:49:28', '2021:08:12:16:49:28', 'L')
(3046, '2021:08:12:16:49:28', '2021:08:12:16:49:28', 'R')
(3049, '2021:08:12:16:49:28', '2021:08:12:16:49:28', 'L')
(3051, '2021:08:12:16:49:28', '2021:08:12:16:49:28', 'L')
(3060, '2021:08:12:16:49:28', '2021:08:12:16:49:28', 'L')
(3062, '2021:08:12:16:49:28', '2021:08:12:16:49:28', 'R')
(3063, '2021:08:12:16:49:28', '2021:08:12:16:49:28', 'R')
(3065, '2021:08:12:16:49:28', '2021:08:12:16:49:28', 'R')
(3066, '2021:08:12:16:49:28', '2021:08:12:16:49:28', 'R')
(3069, '2021:08:12:16:49:28', '2021:08:12:16:49:28', 'R')
(3071, '2021:08:12:16:49:28', '2021:08:12:16:49:28', 'L')
(3078, '2021:08:12:16:49:28', '2021:08:12:16:49:28', 'L')
(3089, '2021:08:12:16:49:28', '2021:08:12:16:49:28', 'R')
(3094, '2021:08:12:16:49:28', '2021:08:12:16:49:28', 'L')
(3096, '2021:08:12:16:49:28', '2021:08:12:16:49:28', 'R')
(3098, '2021:08:12:16:49:28', '2021:08:12:16:49:28', 'R')
(3106, '2021:08:12:16:49:39', '2021:08:12:16:49:39', 'L')
(3115, '2021:08:12:16:49:39', '2021:08:12:16:49:39', 'R')
(3122, '2021:08:12:16:49:39', '2021:08:12:16:49:39', 'L')
(3125, '2021:08:12:16:49:39', '2021:08:12:16:49:39', 'R')
(3126, '2021:08:12:16:49:39', '2021:08:12:16:49:39', 'R')
(3133, '2021:08:12:16:49:39', '2021:08:12:16:49:39', 'L')
(3134, '2021:08:12:16:49:39', '2021:08:12:16:49:39', 'L')
(3141, '2021:08:12:16:49:39', '2021:08:12:16:49:39', 'L')
(3145, '2021:08:12:16:49:39', '2021:08:12:16:49:39', 'R')
(3146, '2021:08:12:16:49:39', '2021:08:12:16:49:39', 'R')
(3149, '2021:08:12:16:49:39', '2021:08:12:16:49:39', 'L')
(3151, '2021:08:12:16:49:39', '2021:08:12:16:49:39', 'L')
(3152, '2021:08:12:16:49:39', '2021:08:12:16:49:39', 'L')
(3155, '2021:08:12:16:49:39', '2021:08:12:16:49:39', 'L')
(3156, '2021:08:12:16:49:39', '2021:08:12:16:49:39', 'L')
(3167, '2021:08:12:16:49:39', '2021:08:12:16:49:39', 'R')
(3169, '2021:08:12:16:49:39', '2021:08:12:16:49:39', 'R')
(3170, '2021:08:12:16:49:39', '2021:08:12:16:49:39', 'L')
(3174, '2021:08:12:16:49:39', '2021:08:12:16:49:39', 'L')
(3178, '2021:08:12:16:49:39', '2021:08:12:16:49:39', 'R')
(3182, '2021:08:12:16:49:39', '2021:08:12:16:49:39', 'R')
(3183, '2021:08:12:16:49:39', '2021:08:12:16:49:39', 'R')
(3188, '2021:08:12:16:49:39', '2021:08:12:16:49:39', 'L')
(3192, '2021:08:12:16:49:39', '2021:08:12:16:49:39', 'L')
(3203, '2021:08:12:16:57:47', '2021:08:12:16:57:47', 'L')
(3206, '2021:08:12:16:57:47', '2021:08:12:16:57:47', 'L')
(3208, '2021:08:12:16:57:47', '2021:08:12:16:57:47', 'L')
(3213, '2021:08:12:16:57:47', '2021:08:12:16:57:47', 'R')
(3217, '2021:08:12:16:57:47', '2021:08:12:16:57:47', 'R')
(3227, '2021:08:12:16:57:47', '2021:08:12:16:57:47', 'R')
(3231, '2021:08:12:16:57:47', '2021:08:12:16:57:47', 'L')
(3237, '2021:08:12:16:57:47', '2021:08:12:16:57:47', 'L')
(3239, '2021:08:12:16:57:47', '2021:08:12:16:57:47', 'R')
(3240, '2021:08:12:16:57:47', '2021:08:12:16:57:47', 'R')
(3242, '2021:08:12:16:57:47', '2021:08:12:16:57:47', 'R')
(3243, '2021:08:12:16:57:47', '2021:08:12:16:57:47', 'R')
(3252, '2021:08:12:16:57:47', '2021:08:12:16:57:47', 'L')
(3257, '2021:08:12:16:57:47', '2021:08:12:16:57:47', 'L')
(3261, '2021:08:12:16:57:47', '2021:08:12:16:57:47', 'R')
(3274, '2021:08:12:16:57:47', '2021:08:12:16:57:47', 'R')
(3277, '2021:08:12:16:57:47', '2021:08:12:16:57:47', 'L')
(3279, '2021:08:12:16:57:47', '2021:08:12:16:57:47', 'R')
(3286, '2021:08:12:16:57:47', '2021:08:12:16:57:47', 'R')
(3289, '2021:08:12:16:57:47', '2021:08:12:16:57:47', 'L')
(3294, '2021:08:12:16:57:47', '2021:08:12:16:57:47', 'L')
(3295, '2021:08:12:16:57:47', '2021:08:12:16:57:47', 'R')
(3299, '2021:08:12:16:57:47', '2021:08:12:16:57:47', 'L')
(3300, '2021:08:12:16:57:47', '2021:08:12:16:57:47', 'R')
(3309, '2021:08:13:16:01:42', '2021:08:13:16:01:42', 'L')
(3310, '2021:08:13:16:01:42', '2021:08:13:16:01:42', 'R')
(3316, '2021:08:13:16:01:42', '2021:08:13:16:01:42', 'R')
(3317, '2021:08:13:16:01:42', '2021:08:13:16:01:42', 'L')
(3323, '2021:08:13:16:01:42', '2021:08:13:16:01:42', 'L')
(3331, '2021:08:13:16:01:42', '2021:08:13:16:01:42', 'R')
(3335, '2021:08:13:16:01:42', '2021:08:13:16:01:42', 'R')
(3349, '2021:08:13:16:01:43', '2021:08:13:16:01:43', 'R')
(3355, '2021:08:13:16:01:43', '2021:08:13:16:01:43', 'R')
(3358, '2021:08:13:16:01:43', '2021:08:13:16:01:43', 'L')
(3359, '2021:08:13:16:01:43', '2021:08:13:16:01:43', 'R')
(3361, '2021:08:13:16:01:43', '2021:08:13:16:01:43', 'R')
(3369, '2021:08:13:16:01:43', '2021:08:13:16:01:43', 'L')
(3371, '2021:08:13:16:01:43', '2021:08:13:16:01:43', 'L')
(3372, '2021:08:13:16:01:43', '2021:08:13:16:01:43', 'L')
(3377, '2021:08:13:16:01:43', '2021:08:13:16:01:43', 'L')
(3379, '2021:08:13:16:01:43', '2021:08:13:16:01:43', 'L')
(3381, '2021:08:13:16:01:43', '2021:08:13:16:01:43', 'L')
(3383, '2021:08:13:16:01:43', '2021:08:13:16:01:43', 'L')
(3384, '2021:08:13:16:01:43', '2021:08:13:16:01:43', 'L')
(3390, '2021:08:13:16:01:43', '2021:08:13:16:01:43', 'R')
(3391, '2021:08:13:16:01:43', '2021:08:13:16:01:43', 'R')
(3398, '2021:08:13:16:01:43', '2021:08:13:16:01:43', 'R')
(4607, '2021:08:17:14:27:38', '2021:08:17:14:27:38', 'L')
(4613, '2021:08:17:14:27:38', '2021:08:17:14:27:38', 'L')
(4617, '2021:08:17:14:27:38', '2021:08:17:14:27:38', 'L')
(4619, '2021:08:17:14:27:38', '2021:08:17:14:27:38', 'R')
(4620, '2021:08:17:14:27:38', '2021:08:17:14:27:38', 'R')
(4624, '2021:08:17:14:27:38', '2021:08:17:14:27:38', 'R')
(2607, '2021:08:12:14:02:06', '2021:08:12:14:02:06', 'R')
(2608, '2021:08:12:14:02:06', '2021:08:12:14:02:06', 'L')
(4626, '2021:08:17:14:27:38', '2021:08:17:14:27:38', 'R')
(4635, '2021:08:17:14:27:38', '2021:08:17:14:27:38', 'R')
(4637, '2021:08:17:14:27:38', '2021:08:17:14:27:38', 'L')
(4643, '2021:08:17:14:27:38', '2021:08:17:14:27:38', 'R')
(4644, '2021:08:17:14:27:38', '2021:08:17:14:27:38', 'L')
(4645, '2021:08:17:14:27:38', '2021:08:17:14:27:38', 'L')
(4646, '2021:08:17:14:27:38', '2021:08:17:14:27:38', 'L')
(4648, '2021:08:17:14:27:38', '2021:08:17:14:27:38', 'R')
(4654, '2021:08:17:14:27:38', '2021:08:17:14:27:38', 'R')
(4662, '2021:08:17:14:27:38', '2021:08:17:14:27:38', 'L')
(4663, '2021:08:17:14:27:38', '2021:08:17:14:27:38', 'L')
(4666, '2021:08:17:14:27:38', '2021:08:17:14:27:38', 'R')
(4669, '2021:08:17:14:27:38', '2021:08:17:14:27:38', 'L')
(4671, '2021:08:17:14:27:38', '2021:08:17:14:27:38', 'L')
(4674, '2021:08:17:14:27:38', '2021:08:17:14:27:38', 'L')
(4680, '2021:08:17:14:27:38', '2021:08:17:14:27:38', 'L')
(4696, '2021:08:17:14:27:38', '2021:08:17:14:27:38', 'L')
(6906, '2021:08:18:11:18:48', '2021:08:18:11:18:48', 'R')
(6919, '2021:08:18:11:18:48', '2021:08:18:11:18:48', 'R')
(6920, '2021:08:18:11:18:48', '2021:08:18:11:18:48', 'L')
(6930, '2021:08:18:11:18:48', '2021:08:18:11:18:48', 'L')
(6931, '2021:08:18:11:18:48', '2021:08:18:11:18:48', 'L')
(6934, '2021:08:18:11:18:48', '2021:08:18:11:18:48', 'R')
(6936, '2021:08:18:11:18:48', '2021:08:18:11:18:48', 'R')
(6938, '2021:08:18:11:18:48', '2021:08:18:11:18:48', 'R')
(6948, '2021:08:18:11:18:48', '2021:08:18:11:18:48', 'L')
(6949, '2021:08:18:11:18:48', '2021:08:18:11:18:48', 'R')
(6954, '2021:08:18:11:18:48', '2021:08:18:11:18:48', 'R')
(6958, '2021:08:18:11:18:48', '2021:08:18:11:18:48', 'L')
(6967, '2021:08:18:11:18:48', '2021:08:18:11:18:48', 'L')
(6969, '2021:08:18:11:18:48', '2021:08:18:11:18:48', 'R')
(6971, '2021:08:18:11:18:48', '2021:08:18:11:18:48', 'L')
(6975, '2021:08:18:11:18:48', '2021:08:18:11:18:48', 'R')
(6976, '2021:08:18:11:18:48', '2021:08:18:11:18:48', 'L')
(6977, '2021:08:18:11:18:48', '2021:08:18:11:18:48', 'L')
(6979, '2021:08:18:11:18:48', '2021:08:18:11:18:48', 'L')
(6984, '2021:08:18:11:18:48', '2021:08:18:11:18:48', 'L')
(6985, '2021:08:18:11:18:48', '2021:08:18:11:18:48', 'L')
(6989, '2021:08:18:11:18:48', '2021:08:18:11:18:48', 'L')
(6995, '2021:08:18:11:18:48', '2021:08:18:11:18:48', 'L')
(6997, '2021:08:18:11:18:48', '2021:08:18:11:18:48', 'L')
(7402, '2021:08:19:10:24:25', '2021:08:19:10:24:25', 'R')
(7405, '2021:08:19:10:24:25', '2021:08:19:10:24:25', 'R')
(7407, '2021:08:19:10:24:25', '2021:08:19:10:24:25', 'R')
(7408, '2021:08:19:10:24:25', '2021:08:19:10:24:25', 'L')
(7411, '2021:08:19:10:24:25', '2021:08:19:10:24:25', 'R')
(7415, '2021:08:19:10:24:25', '2021:08:19:10:24:25', 'R')
(7416, '2021:08:19:10:24:25', '2021:08:19:10:24:25', 'L')
(7421, '2021:08:19:10:24:25', '2021:08:19:10:24:25', 'R')
(7430, '2021:08:19:10:24:25', '2021:08:19:10:24:25', 'L')
(7433, '2021:08:19:10:24:25', '2021:08:19:10:24:25', 'R')
(7434, '2021:08:19:10:24:25', '2021:08:19:10:24:25', 'L')
(7441, '2021:08:19:10:24:25', '2021:08:19:10:24:25', 'L')
(7449, '2021:08:19:10:24:25', '2021:08:19:10:24:25', 'R')
(7455, '2021:08:19:10:24:25', '2021:08:19:10:24:25', 'R')
(7458, '2021:08:19:10:24:25', '2021:08:19:10:24:25', 'L')
(7461, '2021:08:19:10:24:25', '2021:08:19:10:24:25', 'L')
(7474, '2021:08:19:10:24:25', '2021:08:19:10:24:25', 'L')
(7476, '2021:08:19:10:24:25', '2021:08:19:10:24:25', 'R')
(7489, '2021:08:19:10:24:26', '2021:08:19:10:24:26', 'L')
(7490, '2021:08:19:10:24:26', '2021:08:19:10:24:26', 'L')
(7492, '2021:08:19:10:24:26', '2021:08:19:10:24:26', 'R')
(7493, '2021:08:19:10:24:26', '2021:08:19:10:24:26', 'R')
(7496, '2021:08:19:10:24:26', '2021:08:19:10:24:26', 'R')
(7498, '2021:08:19:10:24:26', '2021:08:19:10:24:26', 'R')
(7499, '2021:08:19:10:24:26', '2021:08:19:10:24:26', 'L')
(8110, '2021:08:20:09:58:37', '2021:08:20:09:58:37', 'L')
(8114, '2021:08:20:09:58:37', '2021:08:20:09:58:37', 'L')
(8129, '2021:08:20:09:58:37', '2021:08:20:09:58:37', 'R')
(8134, '2021:08:20:09:58:37', '2021:08:20:09:58:37', 'L')
(8135, '2021:08:20:09:58:37', '2021:08:20:09:58:37', 'L')
(8149, '2021:08:20:09:58:38', '2021:08:20:09:58:38', 'R')
(8158, '2021:08:20:09:58:38', '2021:08:20:09:58:38', 'L')
(8161, '2021:08:20:09:58:38', '2021:08:20:09:58:38', 'L')
(8165, '2021:08:20:09:58:38', '2021:08:20:09:58:38', 'R')
(8175, '2021:08:20:09:58:38', '2021:08:20:09:58:38', 'R')
(8176, '2021:08:20:09:58:38', '2021:08:20:09:58:38', 'L')
(8187, '2021:08:20:09:58:38', '2021:08:20:09:58:38', 'L')
(8191, '2021:08:20:09:58:38', '2021:08:20:09:58:38', 'L')
(8200, '2021:08:20:09:58:39', '2021:08:20:09:58:39', 'L')
(6113, '2021:08:18:10:31:35', '2021:08:18:10:31:35', 'R')
